YEAR,SUB_REG,ST,SP_CODE,MODE_FX,AREA_X,ESTCLAIM,ESTCLVAR,ESTHARV,ESTHVAR,LANDING,LAND_VAR,ESTREL,ESTRLVAR,TOT_CAT,TOT_VAR,LBS_AB1,VAR_LBS,WGT_AB1,VAR_WAB1,MISS_FISH,ALT_FLAG,wave,MODE,AREA,STATUS,DOWNLOAD
2013,4,25,8850030302,3,5,6328.0137924,38911483.672,332406.42894,101175604984,338734.44273,101089749681,3164.0068962,9727870.9179,341898.44963,101076005642,148954.28435,19393264141,67565.220155,3990169149.8,0,0,7,SHORE,INLAND,FINAL,24MAR2021:12:06:10
2013,4,25,8850030302,4,2,150.87957913,7558.5815435,0,0,150.87957913,7558.5815435,240.69784483,20229.730676,391.57742396,27788.31222,128.10357271,5643.9988344,58.107399398,1161.2542307,0,0,7,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2013,4,25,8850030302,5,2,0,0,4811.5269428,5015693.6205,4811.5269428,5015693.6205,0,0,4811.5269428,5015693.6205,2940.551043,1873365.8577,1333.8252032,385445.51333,0,0,7,CHARTER BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2013,4,25,8850030302,7,1,952299.3656,386095949327,2612100.5052,1.7863502E12,3564399.8708,2.2638957E12,264979.94936,18521381715,3829379.8201,2.2694129E12,1984794.7881,730398847902,900297.00993,150279753260,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2013,4,25,8850030302,7,2,26373.142327,369192015.95,546452.85548,76668427195,572825.99781,77066099017,93453.795234,1899613446.4,666279.79304,84291137392,419230.92149,51814184143,190161.89853,10660781888,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2013,4,25,8850030302,7,5,57207.461703,1025546845,575812.0566,24571743153,633019.5183,25692268295,55126.068514,413589061.44,688145.58682,27315707244,283827.26661,4819761694.2,128743.20358,991667224.36,0,0,7,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2013,4,33,8850030302,3,1,0,0,40442.743813,1761922128.6,40442.743813,1761922128.6,0,0,40442.743813,1761922128.6,29422.824094,932554443.9,13346.105458,191873319.81,0,0,7,SHORE,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2013,4,33,8850030302,4,1,42152.942562,135139806.5,792.18144573,478056.52655,42945.124008,135617863.03,143.79213229,8028.8345633,43088.91614,135625891.87,20185.596455,22221517.256,9156.1264878,4572082.9653,0,0,7,PARTY BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2013,4,33,8850030302,4,2,14234.052749,206772959.94,1040.5976726,1226985.4162,15274.650422,207999945.36,242.61825307,1618.1198547,15517.268675,208001563.48,8761.9921493,65399892.855,3974.4135667,13456044.995,0,0,7,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2013,4,33,8850030302,5,1,0,0,24102.309067,272930825.63,24102.309067,272930825.63,0,0,24102.309067,272930825.63,9455.9921343,42999805.788,4289.2098949,8847221.2443,0,1,7,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2013,4,33,8850030302,7,1,231273.07168,5683276361.9,1842316.9558,160473393134,2073590.0275,190863702993,46255.20879,1036115535.6,2119845.2363,195358346073,1031424.4031,53843199139,467851.04016,11078252252,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2013,4,33,8850030302,7,2,13957.077297,126906327.15,33479.543974,257412881.68,47436.621271,397551162.54,0,0,47436.621271,397551162.54,20757.060955,71707237.419,9415.3410845,14753782.782,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2013,4,33,8850030302,7,5,20937.500147,123456977.18,271903.10829,9729707030.2,292840.60844,10367961080,4222.5920007,2486654.6238,297063.20044,10461468158,119464.69928,1650055808.3,54188.832113,339499412.47,0,0,7,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2013,4,44,8850030302,5,5,0,0,0,0,0,0,25338.651468,0,25338.651468,0,0,0,0,0,0,1,7,CHARTER BOAT,INLAND,FINAL,24MAR2021:12:06:10
2013,5,10,8850030302,7,1,0,0,0,0,0,0,339.87171783,116075.39315,339.87171783,116075.39315,0,0,0,0,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2013,5,10,8850030302,7,2,132.8914951,18611.04486,0,0,132.8914951,18611.04486,0,0,132.8914951,18611.04486,175.78355406,32563.633854,79.734897062,6699.9761498,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2013,5,24,8850030302,4,2,21.90480529,163.31647392,0,0,21.90480529,163.31647392,0,0,21.90480529,163.31647392,11.716886892,71.083317901,5.3147450295,14.625411179,0,0,7,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2013,5,34,8850030302,4,1,0,0,0,0,0,0,218.5782948,53038.314959,218.5782948,53038.314959,0,0,0,0,0,0,7,PARTY BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2013,5,34,8850030302,7,2,1437.5017187,2074831.3343,0,0,1437.5017187,2074831.3343,0,0,1437.5017187,2074831.3343,475.36744335,226894.99832,215.6252578,46683.705022,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2013,5,34,8850030302,7,5,0,0,0,0,0,0,2718.6046478,7380760.8271,2718.6046478,7380760.8271,0,0,0,0,0,0,7,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2013,6,37,8850030302,7,5,0,0,10546.866538,113920191.37,10546.866538,113920191.37,0,0,10546.866538,113920191.37,2807.5114613,8072292.3251,1273.4788448,1660876.2491,0,0,7,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2014,4,9,8850030302,7,5,2453.3535185,3393755.2082,7690.1868539,33600980.598,10143.540372,54197343.602,0,0,10143.540372,54197343.602,4534.0986431,9357760.9398,2056.6536529,1925361.7515,0,0,7,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2014,4,23,8850030302,3,1,403599.35932,31137953159,214620.64656,9010027075.4,618220.00588,45471409352,1173883.5007,955287814349,1792103.5066,1.0190431E12,344518.66424,15007502232,156272.64095,3087797494.4,0,0,7,SHORE,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2014,4,23,8850030302,3,5,16377.922523,137512773.67,0,0,16377.922523,137512773.67,10816.148197,59975057.857,27194.07072,376084734.16,8424.9125319,36387835.167,3821.5152553,7486806.5664,0,0,7,SHORE,INLAND,FINAL,24MAR2021:12:06:10
2014,4,23,8850030302,4,1,718.25893631,149411.82021,555.82241018,8829.9835157,1274.0813465,158241.80373,996.1701414,115334.96006,2270.2514879,273576.76379,867.36874581,55711.66981,393.43588216,11462.690579,0,0,7,PARTY BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2014,4,23,8850030302,4,2,153.11130259,2438.0043031,0,0,153.11130259,2438.0043031,0,0,153.11130259,2438.0043031,146.11116887,1214.0622349,66.275591431,249.79362115,0,0,7,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2014,4,23,8850030302,5,1,31345.472758,257372997.04,50905.85873,175544675.74,82251.331489,432917672.78,38025.630371,276600935.01,120276.96186,709518607.79,35023.212219,88665986.024,15886.424848,18243049.726,0,0,7,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2014,4,23,8850030302,5,2,1595.6246249,1390346.7813,4229.2454728,2722764.3196,5824.8700977,4113111.1008,1468.5292008,726326.12901,7293.3992985,4839437.2298,2342.2312943,732939.72618,1062.4291456,150802.53963,0,0,7,CHARTER BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2014,4,23,8850030302,5,5,250.38867702,34790.847889,11345.149242,24658508.93,11595.537919,24693299.778,12.519433851,86.977119722,11608.057353,24693386.755,4174.4768707,3292905.2733,1893.530287,677516.11795,0,0,7,CHARTER BOAT,INLAND,FINAL,24MAR2021:12:06:10
2014,4,23,8850030302,7,1,369403.05961,7173254343.8,1101022.5265,46470875635,1470425.5861,71549886904,421210.68019,16300465982,1891636.2663,109375841432,618174.97085,14393420580,280402.32734,2961450034.6,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2014,4,23,8850030302,7,2,31550.571133,337687298.36,211365.83671,11746867792,242916.40784,11095934422,65939.887695,864432095.29,308856.29553,17547452143,94660.954678,1636908582.1,42937.927369,336794367.26,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2014,4,23,8850030302,7,5,150081.14511,3931019231.8,437629.65511,29949329552,587710.80021,40349280374,55993.160174,1002564971,643703.96039,45830738028,303650.95199,12350179478,137735.16828,2541052645.4,0,0,7,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2014,4,25,8850030302,3,1,2636.6390344,4236961.561,0,0,2636.6390344,4236961.561,0,0,2636.6390344,4236961.561,1550.0625107,1464372.6017,703.10374251,301295.04434,0,0,7,SHORE,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2014,4,25,8850030302,3,5,59887.315241,1963247108.6,179661.94572,17669223977,239549.26096,28352028420,10894.189281,64967343.919,250443.45025,30531912369,109200.9165,5229379491.8,49533.210788,1075946192.9,0,0,7,SHORE,INLAND,FINAL,24MAR2021:12:06:10
2014,4,25,8850030302,4,2,374.29531801,27507.833967,0,0,374.29531801,27507.833967,498.40540375,43935.775655,872.70072176,71443.609621,126.2712948,3539.4598021,57.276283587,728.24477647,0,0,7,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2014,4,25,8850030302,5,1,7155.4965735,31030639.846,80254.5407,1325124114.2,87410.037274,1356154754.1,1584.934111,1530571.0223,88994.971385,1357685325.1,45443.170529,349793055.62,20612.886931,71970012.332,0,0,7,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2014,4,25,8850030302,5,2,7896.818273,33466091.12,40486.206137,325193953.78,48383.02441,358660044.9,0,0,48383.02441,358660044.9,29007.931716,139041779.29,13157.91151,28607882.316,0,0,7,CHARTER BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2014,4,25,8850030302,5,5,0,0,22346.648524,93579044.517,22346.648524,93579044.517,2907.8095373,296678.89229,25254.458062,93875723.41,13025.040264,31976182.357,5908.1195067,6579107.8512,0,0,7,CHARTER BOAT,INLAND,FINAL,24MAR2021:12:06:10
2014,4,25,8850030302,7,1,1187094.6531,204408496731,1518715.3994,165624199389,2705810.0525,598816486563,292011.20471,5790666658.4,2997821.2572,645388660809,1495187.4012,147166193618,678212.5561,30279482681,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2014,4,25,8850030302,7,2,157889.01523,4952771882.2,527471.92511,19551896952,685360.94034,32712688358,219332.37135,5441110108.3,904693.31169,47975617960,421384.67867,11311976599,191138.83637,2327442132.6,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2014,4,25,8850030302,7,5,627976.89964,119544490074,1840521.2599,268226360333,2468498.1596,390899909313,222098.65403,5319480263.2,2690596.8136,397838673556,1400257.478,161805280947,635152.62542,33291478713,0,0,7,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2014,4,33,8850030302,3,5,119065.32776,8566630969,49333.213518,1746322405.8,168398.54128,17999800779,18974.312891,258331716.84,187372.85417,22555707303,91167.986336,4925214910,41353.527323,1013364251,0,0,7,SHORE,INLAND,FINAL,24MAR2021:12:06:10
2014,4,33,8850030302,4,1,255844.99521,1597646490.9,4720.1480223,9992690.1532,260565.14323,1607639181.1,4905.763442,4182794.8363,265470.90667,1611821975.9,107921.87671,187764917.61,48953.042142,38632680.719,0,0,7,PARTY BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2014,4,33,8850030302,4,2,80293.63781,1975741218.6,4832.4435841,14785687.439,85126.081394,1990526906,2716.7592827,3293204.1163,87842.840677,1993820110.1,47992.067661,606243491.63,21769.059086,124734756.36,0,0,7,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2014,4,33,8850030302,5,1,5713.576447,15362397.718,85401.90172,2873653199.8,91115.478167,2889015597.5,651.49899819,178977.79904,91766.977165,2889194575.3,59739.348467,1247475135.2,27097.590704,256668334.09,0,0,7,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2014,4,33,8850030302,5,2,0,0,1389.1694502,982010.02524,1389.1694502,982010.02524,0,0,1389.1694502,982010.02524,567.70244846,164831.76249,257.50814137,33914.178079,0,0,7,CHARTER BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2014,4,33,8850030302,5,5,0,0,5592.0430582,15591590.392,5592.0430582,15591590.392,3611.8710311,10020753.729,9203.9140894,25612344.121,2687.4932748,3424898.5161,1219.0389525,704673.76205,0,0,7,CHARTER BOAT,INLAND,FINAL,24MAR2021:12:06:10
2014,4,33,8850030302,7,1,116129.18246,1325603621.2,1091596.297,156063750723,1207725.4795,156828020175,91693.913984,1410325242,1299419.3935,166632964915,733257.08737,70273545962,332603.23295,14458800391,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2014,4,33,8850030302,7,2,877.26418672,500300.67945,128379.32712,4832500121.9,129256.59131,4833594212.1,24433.57166,220711645.63,153690.16297,6211507990.7,62987.703204,1394271791.6,28571.034747,286871784.4,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2014,4,33,8850030302,7,5,85434.738591,1173582597.2,361028.85364,8199414392,446463.59224,10322553524,7692.500835,17104315.651,454156.09307,10353840235,238186.88624,4493001485.3,108040.86285,924436226.25,0,0,7,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2014,5,24,8850030302,4,2,31.294302473,691.19882488,0,0,31.294302473,691.19882488,0,0,31.294302473,691.19882488,16.538337266,193.04391996,7.5017405722,39.71883683,0,0,7,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2014,5,24,8850030302,4,5,0,0,0,0,0,0,2175.3540256,2453875.5961,2175.3540256,2453875.5961,0,0,0,0,0,0,7,PARTY BOAT,INLAND,FINAL,24MAR2021:12:06:10
2014,5,34,8850030302,3,5,0,0,0,0,0,0,6691.3308939,34772615.731,6691.3308939,34772615.731,0,0,0,0,0,0,7,SHORE,INLAND,FINAL,24MAR2021:12:06:10
2014,5,34,8850030302,4,1,17645.652959,119920524.72,4151.9183433,6639198.6004,21797.571302,126559723.32,55012.918048,1165594304.3,76810.48935,1292154027.6,16673.390161,74667258.954,7563.0001638,15362807.984,0,0,7,PARTY BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2014,5,36,8850030302,7,1,0,0,1438.256889,1481886.6042,1438.256889,1481886.6042,0,0,1438.256889,1481886.6042,955.85674193,662304.16157,433.5737739,136269.25381,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2014,6,37,8850030302,5,2,10.002817675,48.371223387,0,0,10.002817675,48.371223387,0,0,10.002817675,48.371223387,0,0,0,0,10.002817675,0,7,CHARTER BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2015,4,9,8850030302,7,5,0,0,0,0,0,0,9085.6357621,24174385.626,9085.6357621,24174385.626,0,0,0,0,0,0,7,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2015,4,23,8850030302,3,1,1198451.0465,160042374390,230745.38954,6648726182.4,1429196.436,211916046061,347018.31936,21420167108,1776214.7554,309004673476,540796.77237,39434253702,245303.80676,8113607973.7,0,0,7,SHORE,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2015,4,23,8850030302,3,5,425.34951799,262630.2048,9468.5634176,59279560.582,9893.9129356,61369840.289,0,0,9893.9129356,61369840.289,3598.2354243,7469048.6996,1632.1488816,1536758.716,0,0,7,SHORE,INLAND,FINAL,24MAR2021:12:06:10
2015,4,23,8850030302,4,1,105.93526882,1751.7371759,7.6158848183,29.402727127,113.55115363,1781.139903,1654.4434945,41468.331618,1767.9946482,43249.471521,53.328733991,284.06278371,24.189755053,58.445991761,0,0,7,PARTY BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2015,4,23,8850030302,4,2,902.28087767,20493.444219,0,0,902.28087767,20493.444219,2863.4633108,177546.06678,3765.7441885,198039.511,612.94438385,9476.3465261,278.02974864,1949.7607668,0,0,7,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2015,4,23,8850030302,5,1,626.06911723,40416.136394,83644.174867,489420894.15,84270.243984,489461310.29,2663.5816634,3613338.7828,86933.825648,493074649.07,38023.200715,95522458.948,17247.210703,19653770.817,0,0,7,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2015,4,23,8850030302,7,1,266417.40272,3567173075,903122.46206,40640898679,1169539.8648,50457854765,167801.14908,2738350131.3,1337341.0139,61460491359,425606.60282,6615499113.6,193053.8886,1361140666.3,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2015,4,23,8850030302,7,2,28154.301249,181924932.62,269418.49554,11341965314,297572.79679,12821046941,69497.179856,1059509488.4,367069.97665,17348156164,133498.33634,2402725528.4,60554.448125,494361403.48,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2015,4,23,8850030302,7,5,28608.002737,248624766.3,1034924.3933,164830413965,1063532.396,165596678221,31977.595996,179700418.78,1095509.992,166790031907,372800.9497,22178689136,169101.40148,4563271068.3,0,0,7,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2015,4,25,8850030302,3,1,0,0,0,0,0,0,954.77196139,699106.74093,954.77196139,699106.74093,0,0,0,0,0,0,7,SHORE,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2015,4,25,8850030302,3,5,0,0,2543802.4013,3.1317197E12,2543802.4013,3.1317197E12,5237.0461176,19972220.749,2549039.4474,3.1300066E12,1355546.1226,1.0108413E12,614871.68767,207980862154,0,0,7,SHORE,INLAND,FINAL,24MAR2021:12:06:10
2015,4,25,8850030302,4,1,16194.479487,2792219.7109,0,0,16194.479487,2792219.7109,0,0,16194.479487,2792219.7109,5825.1000154,361410.16387,2642.2480338,74360.235381,0,0,7,PARTY BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2015,4,25,8850030302,4,5,439.52003369,100942.00386,0,0,439.52003369,100942.00386,0,0,439.52003369,100942.00386,221.27141742,25583.588251,100.36805653,5263.8299484,0,0,7,PARTY BOAT,INLAND,FINAL,24MAR2021:12:06:10
2015,4,25,8850030302,5,1,21303.707425,244988062.14,222564.1476,5837098172.3,243867.85503,6082086234.4,7027.877455,21433724.572,250895.73248,6103519959,122676.99124,1689027858.9,55645.91819,347517922.05,0,0,7,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2015,4,25,8850030302,5,2,0,0,122894.44211,1043061747.7,122894.44211,1043061747.7,0,0,122894.44211,1043061747.7,48676.658997,212977221.57,22079.587679,43820118.829,0,0,7,CHARTER BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2015,4,25,8850030302,5,5,201.63863563,23287.846718,11445.97226,19457688.314,11647.610896,19480976.161,1773.182972,940843.63916,13420.793868,20421819.8,5309.1409677,4252877.677,2408.2105451,875030.69011,0,0,7,CHARTER BOAT,INLAND,FINAL,24MAR2021:12:06:10
2015,4,25,8850030302,7,1,280251.63877,10087841678,3812725.1625,2.0176922E12,4092976.8013,2.0536437E12,533772.99511,26510143969,4626749.7964,2.0844708E12,2204107.1433,828349887158,999776.44166,170433205107,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2015,4,25,8850030302,7,2,307589.41026,21966270297,2516511.478,524339598320,2824100.8883,701842473386,1681669.1284,442773263047,4505770.0166,1.5060327E12,1662150.4444,239086011773,753946.4957,49192009216,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2015,4,25,8850030302,7,5,718740.12941,42729827794,4958406.8602,1.6660688E12,5677146.9896,1.8603659E12,969728.44116,109143465361,6646875.4308,2.1403404E12,3162924.9611,638536247282,1434693.3508,131378999247,0,0,7,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2015,4,33,8850030302,3,5,12815.787946,122326960.45,0,0,12815.787946,122326960.45,0,0,12815.787946,122326960.45,5257.2073094,19284147.983,2384.6535922,3967718.4719,0,0,7,SHORE,INLAND,FINAL,24MAR2021:12:06:10
2015,4,33,8850030302,4,1,150611.33689,132507724.66,0,0,150611.33689,132507724.66,617.92423331,49646.693975,151229.26112,132557371.35,69990.026765,133298057.89,31747.267879,27426110.141,0,0,7,PARTY BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2015,4,33,8850030302,4,2,42805.6277,295422916.05,2104.0060256,68188.15655,44909.633726,295491104.2,2745.4292784,1712056.1837,47655.063004,297203160.39,20672.290357,54989273.837,9376.8893937,11314057.419,0,0,7,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2015,4,33,8850030302,5,1,6607.834496,15102846.756,16897.549386,70988955.835,23505.383882,86091802.591,0,0,23505.383882,86091802.591,11437.67424,19107054.228,5188.0950014,3931281.3857,0,0,7,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2015,4,33,8850030302,5,2,0,0,3468.1064493,1717231.2313,3468.1064493,1717231.2313,947.25128258,487593.29381,4415.3577319,2204824.5251,1146.8681217,187789.32577,520.21596739,38637.702704,0,0,7,CHARTER BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2015,4,33,8850030302,7,1,105162.17136,992867961.57,422542.44977,31899616883,527704.62112,33756104119,141220.23382,2716544895.5,668924.85494,40433547640,256479.07076,8706292559.2,116338.14332,1791321962.5,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2015,4,33,8850030302,7,2,24763.500052,239754507,12712.552879,41236483.948,37476.052931,327664646.93,68968.166906,946220998.51,106444.21984,1462348606.1,14556.229128,48108727.319,6602.6622188,9898383.1805,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2015,4,33,8850030302,7,5,111829.76016,1338786497.9,200009.43367,3705888287.4,311839.19383,6910140230.7,147878.9034,4410313636.7,459718.09722,13922612399,133844.8621,1389218956.1,60711.631182,285832162.17,0,0,7,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2015,4,44,8850030302,3,5,4037.7479661,17814194.822,0,0,4037.7479661,17814194.822,0,0,4037.7479661,17814194.822,1328.8852109,1947889.5041,602.77837744,400778.773,0,0,7,SHORE,INLAND,FINAL,24MAR2021:12:06:10
2015,4,44,8850030302,7,5,0,0,12774.205841,87693408.772,12774.205841,87693408.772,0,0,12774.205841,87693408.772,5502.6873839,15532265.489,2496.0026236,3195767.6713,0,0,7,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2015,5,10,8850030302,7,5,823.9916532,443069.1139,0,0,823.9916532,443069.1139,0,0,823.9916532,443069.1139,817.45739939,436069.90011,370.79624394,89721.495564,0,0,7,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2015,5,34,8850030302,4,1,574.01953229,148473.45096,146.03392986,11846.045283,720.05346216,160319.49624,0,0,720.05346216,160319.49624,814.60913755,205189.62999,369.50428085,42217.819833,0,0,7,PARTY BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2015,5,36,8850030302,4,1,318.86038801,25846.346027,0,0,318.86038801,25846.346027,372.2988727,28478.33698,691.15926071,54324.683006,204.19222205,10582.796891,92.620984329,2177.4132177,0,0,7,PARTY BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2015,5,36,8850030302,7,1,0,0,4031.0152061,11286868.226,4031.0152061,11286868.226,4097.795768,11143284.905,8128.8109741,23325243.969,2508.1357315,4583896.3912,1137.6829046,943137.87682,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2015,5,36,8850030302,7,5,2174.1358026,4650216.4952,0,0,2174.1358026,4650216.4952,11455.984775,89091378.687,13630.120577,93741595.182,966.79825487,904696.19472,438.53681161,186141.47778,0,0,7,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2015,6,37,8850030302,5,2,50.659529654,1290.4576852,0,0,50.659529654,1290.4576852,0,0,50.659529654,1290.4576852,0,0,0,0,50.659529654,0,7,CHARTER BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2015,6,37,8850030302,7,1,0,0,10175.218351,38862141.834,10175.218351,38862141.834,0,0,10175.218351,38862141.834,0,0,0,0,10175.218351,0,7,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2016,4,9,8850030302,3,5,0,0,0,0,0,0,17743.435246,219229036.02,17743.435246,219229036.02,0,0,0,0,0,0,7,SHORE,INLAND,FINAL,24MAR2021:12:06:10
2016,4,9,8850030302,7,2,0,0,18306.040579,193798120.39,18306.040579,193798120.39,0,0,18306.040579,193798120.39,5356.1216475,16424287.356,2429.5208417,3379301.4027,0,0,7,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2016,4,23,8850030302,3,1,1870051.7654,1.7989994E12,1522462.6668,945970860775,3392514.4323,3.9105331E12,818568.99361,217248211286,4211083.4259,4.5368678E12,816314.65419,230302146792,370277.89812,47384726707,0,0,7,SHORE,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2016,4,23,8850030302,3,5,11130.307727,71435651.035,278257.69318,44647281897,289388.00091,48026164484,0,0,289388.00091,48026164484,80547.169137,3705232508.6,36535.956245,762352554.03,0,0,7,SHORE,INLAND,FINAL,24MAR2021:12:06:10
2016,4,23,8850030302,4,1,401.07960158,69288.892357,232.71771519,23935.950996,633.79731677,93224.843352,2276.2018219,1167669.7362,2909.9991387,1260894.5796,191.63945614,6734.263981,86.927087064,1385.5765687,0,0,7,PARTY BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2016,4,23,8850030302,4,2,1423.7923805,435031.86184,0,0,1423.7923805,435031.86184,388.02239803,20088.00608,1811.8147786,455119.86792,1204.2031943,229626.13407,546.22298572,47245.636913,0,0,7,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2016,4,23,8850030302,5,1,0,0,42556.181513,77079210.049,42556.181513,77079210.049,23289.611169,72042018.823,65845.792682,149121228.87,17630.114109,14162318.209,7996.9672998,2913900.6614,0,0,7,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
